uid,namedLocation,domainID,siteID,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,startCollectDate,endCollectDate,testedDate,testingVialID,deprecatedVialID,dnaSampleID,dnaSampleCode,sampleCondition,testProtocolVersion,testMethod,testResult,testPathogenName,taxonID,testNumber,finalResult,batchID,cqValue,locus,percentIdentity,sequenceDatabase,sequenceDatabaseID,extractDepleted,remarks,testedBy,laboratoryName,publicationDate,release
06d92a8d-f1a1-4ceb-94ff-fe82ee683d0f,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.11,NA,HARV.2019.23.AEDPUN.F.T.11.DNA,QM00000002787,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
319dda0b-8373-491b-adf3-093e52704c5a,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.05,NA,HARV.2019.23.AEDPUN.F.T.05.DNA,QM00000002781,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
b16f664b-58e7-42d2-83d5-d1635a2759f0,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.12,NA,HARV.2019.23.AEDPUN.F.T.12.DNA,QM00000002788,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
195aac18-e47a-49f4-bc0b-b0d3a36919e8,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.08,NA,HARV.2019.23.AEDPUN.F.T.08.DNA,QM00000002784,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
bc926e77-c345-425d-853e-784edbccd088,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.08,NA,HARV.2019.23.AEDPUN.F.T.08.DNA,QM00000002784,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
beac5734-fda9-4910-b91c-db5ea5edc105,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDCAN3.F.T.08,NA,HARV.2019.23.AEDCAN3.F.T.08.DNA,QM00000002773,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
5701dc11-2b58-4c8d-83ce-0cd0dcefdef3,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDCAN3.F.T.08,NA,HARV.2019.23.AEDCAN3.F.T.08.DNA,QM00000002773,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
a9c42caf-a960-4d8b-adaf-17c87a7437e1,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDCAN3.F.T.07,NA,HARV.2019.23.AEDCAN3.F.T.07.DNA,QM00000002772,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
894cdf30-8692-4e4f-9f7f-394793a9f994,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.06,NA,HARV.2019.23.AEDPUN.F.T.06.DNA,QM00000002782,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
7be14b89-bb0e-44da-b8d2-6b5a5fe5dedf,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.06,NA,HARV.2019.23.AEDPUN.F.T.06.DNA,QM00000002782,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
2b79af3c-cf81-4cf5-a514-f7ac28260376,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.02,NA,HARV.2019.23.AEDPUN.F.T.02.DNA,QM00000002778,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
85d92e5c-cd53-48df-b36e-4f81aade1583,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.03,NA,HARV.2019.23.AEDPUN.F.T.03.DNA,QM00000002779,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
035ff5b8-8e9e-4d2c-8ddf-8314c3062e31,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDCAN3.F.T.03,NA,HARV.2019.23.AEDCAN3.F.T.03.DNA,QM00000002768,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
39164635-f574-4591-afe6-cf2f86900cda,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.10,NA,HARV.2019.23.AEDPUN.F.T.10.DNA,QM00000002786,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
6012764a-2ad5-40b6-b99a-94d4fac26d31,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDCAN3.F.T.05,NA,HARV.2019.23.AEDCAN3.F.T.05.DNA,QM00000002770,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
fb3ff0a5-0954-4b1d-b108-8dfbe3d86fcf,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.05,NA,HARV.2019.23.AEDPUN.F.T.05.DNA,QM00000002781,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
e5a1a573-811e-45c7-9abd-0bf07afd9e0f,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDEXC.F.T.03,NA,HARV.2019.23.AEDEXC.F.T.03.DNA,QM00000002776,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
cbff87c1-0a8f-4eb6-a5bc-62c416a591ce,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDEXC.F.T.03,NA,HARV.2019.23.AEDEXC.F.T.03.DNA,QM00000002776,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
55fee511-b492-41e6-b9d0-41cbb142f553,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.11,NA,HARV.2019.23.AEDPUN.F.T.11.DNA,QM00000002787,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
0f50f933-c345-479a-9adf-cd1a4dac0486,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDCAN3.F.T.07,NA,HARV.2019.23.AEDCAN3.F.T.07.DNA,QM00000002772,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
6e9d7960-fb1e-43b7-a294-eaec011e24c7,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.08,NA,HARV.2019.23.AEDPUN.F.T.08.DNA,QM00000002784,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
dc4e18bd-02c3-4af1-836b-5e4c7ab1942f,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDCAN3.F.T.02,NA,HARV.2019.23.AEDCAN3.F.T.02.DNA,QM00000002767,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
1b60ce15-2163-4f34-8063-d67289cfcbaf,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.05,NA,HARV.2019.23.AEDPUN.F.T.05.DNA,QM00000002781,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
c4ed5a0e-1905-4427-be98-fbcb2a68ca78,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDCAN3.F.T.06,NA,HARV.2019.23.AEDCAN3.F.T.06.DNA,QM00000002771,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
c7de7087-7577-48e7-901f-af133a2458b6,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDCAN3.F.T.08,NA,HARV.2019.23.AEDCAN3.F.T.08.DNA,QM00000002773,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
bfb0897e-afc8-456a-bd04-aea98fe2b070,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDCAN3.F.T.04,NA,HARV.2019.23.AEDCAN3.F.T.04.DNA,QM00000002769,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
48ac01ce-b9db-4c23-84d7-e965dd6cd77c,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDCAN3.F.T.05,NA,HARV.2019.23.AEDCAN3.F.T.05.DNA,QM00000002770,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
f5060940-c954-466a-b59a-affefcfae00b,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.04,NA,HARV.2019.23.AEDPUN.F.T.04.DNA,QM00000002780,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
918da3f6-5733-4287-babf-5f53efc99b6c,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.01,NA,HARV.2019.23.AEDPUN.F.T.01.DNA,QM00000002777,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
aed96a9d-c2e0-4f6c-b62f-a34e2adb0f50,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.03,NA,HARV.2019.23.AEDPUN.F.T.03.DNA,QM00000002779,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
79389ba3-09d7-4440-a954-f4086eb1cc03,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.02,NA,HARV.2019.23.AEDPUN.F.T.02.DNA,QM00000002778,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Orthobunyavirus sp.,BUNV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
930c3cc8-0677-424a-b163-6d09673e0ac9,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.12,NA,HARV.2019.23.AEDPUN.F.T.12.DNA,QM00000002788,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
0345274f-9f74-4897-b9a6-c9eb215dff56,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDEXC.F.T.03,NA,HARV.2019.23.AEDEXC.F.T.03.DNA,QM00000002776,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
2e36216d-9279-4346-a2c4-65c6afd3225a,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.02,NA,HARV.2019.23.AEDPUN.F.T.02.DNA,QM00000002778,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
128397e3-6a2b-4542-8cc7-1b937ff72206,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDEXC.F.T.02,NA,HARV.2019.23.AEDEXC.F.T.02.DNA,QM00000002775,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
1abffe4d-0567-4c89-9acf-8c0004fc3a1a,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.10,NA,HARV.2019.23.AEDPUN.F.T.10.DNA,QM00000002786,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Flavivirus sp.,FLAV1,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
962832d7-2c62-4863-9c82-4f9d8601302e,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDPUN.F.T.06,NA,HARV.2019.23.AEDPUN.F.T.06.DNA,QM00000002782,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
ab2a549e-5691-4d09-8dd2-72468e740cc1,HARV,D01,HARV,NA,42.53691,-72.17265,WGS84,NA,348.1,NA,2019-06-11T20:26:00Z,2019-06-12T22:31:00Z,2020-09-28T16:00:00Z,HARV.2019.23.AEDEXC.F.T.01,NA,HARV.2019.23.AEDEXC.F.T.01.DNA,QM00000002774,No known compromise,"genus-level virus screen of all samples, secondary pathogen-specific screen of positive samples; LMZ_Pathogen_testing_SOP_2018-07-12.pdf",PCR,Negative,Alphavirus sp.,ALPHV,1,Y,NEON_20200508,NA,NA,NA,NA,NA,N,NA,e5F0iKZ1YhA06ayX5FP6bQ==,University of Massachusetts Laboratory of Medical Zoology,20231227T190432Z,RELEASE-2024
