siteID,testResult,testPathogenName,taxonID,testResult_mos,collectDate
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-08-25T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-08-25T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-08-25T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-08-25T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-08-25T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-09-09T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-09-09T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-09-09T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-09-09T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-09-09T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-09-09T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-09-09T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-09-09T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-09-09T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-09-09T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-09-09T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-09-09T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-09-22T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-09-22T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-09-22T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-09-22T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-09-22T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-09-22T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-09-22T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-09-22T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-09-22T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-09-22T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-09-22T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-09-22T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-09-22T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-09-22T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-09-22T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-09-22T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-09-22T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-09-22T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-09-22T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-09-22T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-09-22T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-09-22T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-09-22T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-09-22T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-10-06T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-10-06T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-10-06T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-10-06T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-10-06T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-10-06T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2021-10-06T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2021-10-06T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2021-10-06T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-02T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2022-06-02T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2022-06-02T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2022-06-02T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2022-06-02T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-02T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-02T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2022-06-02T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2022-06-02T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2022-06-02T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2022-06-02T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-02T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-02T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2022-06-02T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2022-06-02T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2022-06-29T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2022-06-29T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2022-06-29T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2022-06-29T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-29T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2022-06-29T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2022-06-29T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-29T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-29T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2022-06-29T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-29T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2022-06-29T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2022-06-29T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2022-06-29T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2022-06-29T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2022-07-13T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2022-07-13T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2022-07-13T00:00:00Z
HARV,Negative,Alphavirus sp.,ALPHV,0,2022-08-10T00:00:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,0,2022-08-10T00:00:00Z
HARV,Negative,Flavivirus sp.,FLAV1,0,2022-08-10T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-01-03T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-01-03T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-01-03T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-01-03T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-01-03T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-01-03T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-01-03T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-01-03T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-01-03T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-01-03T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-01-03T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-01-03T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-01-30T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-01-30T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-01-30T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-02-26T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-02-26T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-02-26T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-02-26T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-02-26T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-02-26T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-02-26T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-02-26T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-02-26T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-02-26T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-02-26T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-02-26T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-02-26T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-02-26T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-02-26T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-02-26T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-02-26T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-02-26T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-03-27T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-03-27T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-03-27T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-03-27T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-03-27T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-03-27T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-03-27T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-03-27T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-03-27T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-03-27T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-03-27T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-03-27T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-04-24T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-04-24T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-04-24T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-04-24T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-04-24T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-04-24T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-05-22T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-06-18T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Japanese encephalitis virus,JBEV,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Orthobunyavirus sp.,BUNV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Flavivirus sp.,FLAV1,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
DSNY,Negative,Alphavirus sp.,ALPHV,0,2019-07-17T00:00:00Z
