siteID,testResult,testPathogenName,taxonID,startCollectDate,endCollectDate
HARV,Negative,Orthobunyavirus sp.,BUNV1,2016-09-13T19:15:00Z,2016-09-15T11:38:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2016-09-13T19:15:00Z,2016-09-15T11:38:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2016-09-13T19:15:00Z,2016-09-15T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2016-09-13T19:15:00Z,2016-09-15T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2016-09-13T19:15:00Z,2016-09-15T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2016-09-13T19:15:00Z,2016-09-15T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2016-09-13T19:15:00Z,2016-09-15T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2016-09-13T19:15:00Z,2016-09-15T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2016-09-27T07:37:00Z,2016-09-29T12:50:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2016-09-27T07:37:00Z,2016-09-29T12:50:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2016-09-27T07:37:00Z,2016-09-29T12:50:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2016-09-27T18:50:00Z,2016-09-28T20:05:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2016-09-27T18:50:00Z,2016-09-28T20:05:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2016-09-27T18:50:00Z,2016-09-28T20:05:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-16T21:20:00Z,2017-05-18T12:18:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:28:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:33:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:33:00Z,2017-06-01T12:13:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-05-30T21:33:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:33:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-05-30T21:33:00Z,2017-06-01T12:13:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-05-30T21:33:00Z,2017-06-01T12:13:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:34:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:34:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:34:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Flavivirus sp.,FLAV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Alphavirus sp.,ALPHV,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
HARV,Negative,Orthobunyavirus sp.,BUNV1,2017-06-13T21:29:00Z,2017-06-15T11:54:00Z
